Geneid	LT34	LT35	LT36	LT46	LT47	LT48
ENSG00000099364	196	298	277	123	341	304
ENSG00000099365	29	49	29	11	64	34
ENSG00000099377	80	194	90	27	126	69
ENSG00000099381	804	1325	1266	642	1727	1892
ENSG00000099385	245	198	175	133	155	160
ENSG00000099399	0	0	0	0	0	0
ENSG00000099617	38	40	45	47	54	99
ENSG00000099622	984	1281	1091	523	1540	1222
ENSG00000099624	1281	1820	1698	787	1861	1924
ENSG00000099625	221	265	363	227	483	542
ENSG00000099715	9	2	5	3	2	3
ENSG00000099721	0	0	0	0	0	0
ENSG00000099769	1	0	6	0	0	0
ENSG00000099783	1484	2866	2395	1421	3591	3443
ENSG00000099785	144	189	173	71	100	107
ENSG00000099795	807	1079	1052	528	1694	1409
ENSG00000099797	1944	2047	2127	775	1679	1718
ENSG00000099800	654	1094	980	414	1231	1168
ENSG00000099804	1145	1519	1521	1029	2377	2295
ENSG00000099810	329	470	395	205	361	493
ENSG00000099812	9	6	7	5	15	27
ENSG00000099814	878	1502	1362	632	1844	1914
ENSG00000099817	2115	2989	2664	1366	3282	2989
ENSG00000099821	545	535	707	254	619	645
ENSG00000099822	268	363	388	185	290	395
ENSG00000099834	0	2	1	0	0	0
ENSG00000099840	0	4	10	0	5	8
ENSG00000099849	112	173	168	90	237	265
ENSG00000099860	579	687	887	325	640	844
ENSG00000099864	552	936	709	335	1187	1056
ENSG00000099866	11	15	8	10	40	34
ENSG00000099875	1125	1158	1468	611	1077	1344
ENSG00000099889	241	306	333	144	323	419
ENSG00000099899	525	568	700	240	661	714
ENSG00000099901	1342	1952	1862	1062	2346	2199
ENSG00000099904	383	659	551	220	834	878
ENSG00000099910	328	474	402	162	384	562
ENSG00000099917	1198	1736	1597	763	1893	1898
ENSG00000099937	0	2	5	0	0	1
ENSG00000099940	1041	1065	993	620	1056	1177
ENSG00000099942	1035	1732	1450	1105	2225	2685
ENSG00000099949	829	1067	830	418	886	1187
ENSG00000099953	44	37	90	29	51	94
ENSG00000099954	75	28	32	60	45	116
ENSG00000099956	84	86	71	28	126	41
ENSG00000099957	6	11	2	0	2	3
ENSG00000099958	42	26	10	16	20	23
ENSG00000099960	31	52	42	13	23	45
ENSG00000099968	1050	1444	1127	749	1332	1536
ENSG00000099974	5	0	0	0	0	0
ENSG00000099977	267	388	356	171	435	497
ENSG00000099985	0	2	1	0	1	0
ENSG00000099991	797	1359	1173	509	1108	1288
ENSG00000099992	155	156	14	38	52	97
ENSG00000099994	0	6	6	2	3	7
ENSG00000099995	1788	2476	2233	1216	2411	3123
ENSG00000099998	36	165	71	3	44	21
ENSG00000099999	262	363	350	119	264	286
ENSG00000100003	129	202	160	99	187	235
ENSG00000100012	3	0	0	0	0	0
ENSG00000100014	1334	1603	1608	749	1063	1467
ENSG00000100023	323	591	545	256	487	611
ENSG00000100024	6	12	3	0	1	1
ENSG00000100027	28	32	20	17	11	13
ENSG00000100028	496	778	529	471	770	906
ENSG00000100029	1565	2458	2151	1402	3625	3794
ENSG00000100030	368	653	539	259	433	617
ENSG00000100031	13	4	10	3	7	6
ENSG00000100033	11	6	9	8	9	12
ENSG00000100034	1088	1371	1312	377	745	891
ENSG00000100036	279	384	375	216	515	528
ENSG00000100038	98	132	68	104	196	155
ENSG00000100053	0	0	0	0	0	1
ENSG00000100055	7	2	1	1	3	2
ENSG00000100056	427	625	621	311	691	796
ENSG00000100060	8	3	6	2	2	8
ENSG00000100065	471	552	622	271	555	716
ENSG00000100075	1503	2040	1638	646	1315	1233
ENSG00000100077	165	159	215	82	85	153
ENSG00000100078	45	101	26	21	38	19
ENSG00000100079	3	7	11	3	7	11
ENSG00000100083	790	894	1019	368	614	823
ENSG00000100084	759	1087	881	478	943	1106
ENSG00000100092	46	15	34	21	77	55
ENSG00000100095	3	0	4	1	6	2
ENSG00000100097	9565	12304	11292	4780	14749	11789
ENSG00000100099	451	512	463	266	569	639
ENSG00000100100	45	63	37	9	35	29
ENSG00000100101	1	0	1	0	0	0
ENSG00000100104	345	349	344	170	182	288
ENSG00000100105	106	275	238	187	670	710
ENSG00000100106	1277	2016	1797	545	2037	1801
ENSG00000100109	672	877	914	512	940	1081
ENSG00000100116	51	39	39	12	20	41
ENSG00000100121	0	0	0	0	0	0
ENSG00000100122	2	0	1	1	1	0
ENSG00000100124	399	589	488	292	706	691
ENSG00000100129	2947	2843	2751	2091	2475	3955
ENSG00000100138	1290	1747	1673	593	1736	1733
ENSG00000100139	911	1354	1223	578	1276	1442
ENSG00000100142	623	722	588	394	956	698
ENSG00000100146	0	0	1	0	1	0
ENSG00000100147	0	0	0	0	4	4
ENSG00000100150	342	362	458	168	263	401
ENSG00000100151	357	463	530	258	509	587
ENSG00000100154	733	1143	935	589	884	1344
ENSG00000100156	0	3	0	0	6	2
ENSG00000100162	194	315	382	91	386	404
ENSG00000100167	784	957	765	584	862	1231
ENSG00000100170	0	0	0	1	0	1
ENSG00000100196	198	307	272	216	238	381
ENSG00000100197	0	0	0	0	0	0
ENSG00000100201	579	177	210	72	462	200
ENSG00000100206	20	29	21	22	21	25
ENSG00000100207	144	170	163	89	151	218
ENSG00000100209	209	286	164	183	215	223
ENSG00000100211	166	207	162	106	262	220
ENSG00000100216	1020	1522	1135	1165	1908	2128
ENSG00000100218	1	3	0	2	0	3
ENSG00000100219	2349	2630	2905	1646	2201	3152
ENSG00000100220	1132	1603	1320	839	1378	1870
ENSG00000100221	1898	2177	1986	1371	2189	2647
ENSG00000100225	1063	1426	1207	682	1120	1392
ENSG00000100226	2093	2533	2101	866	1705	2031
ENSG00000100227	1077	1391	1438	599	1098	1431
ENSG00000100228	3	0	2	0	1	2
ENSG00000100239	1172	1540	1408	536	1114	1310
ENSG00000100241	4239	4873	4966	2049	3810	4913
ENSG00000100242	972	1504	1967	655	1670	1947
ENSG00000100243	2799	4252	3956	1190	3117	3276
ENSG00000100246	111	151	120	88	145	144
ENSG00000100249	0	0	0	0	0	0
ENSG00000100253	8	2	7	8	7	17
ENSG00000100258	1019	1524	1450	450	1238	1298
ENSG00000100263	594	698	781	388	826	898
ENSG00000100266	695	1067	868	577	1049	1234
ENSG00000100271	132	134	144	24	41	61
ENSG00000100276	13	10	8	15	15	23
ENSG00000100280	1494	2117	2327	946	1766	2399
ENSG00000100281	325	580	399	308	395	586
ENSG00000100284	852	1037	1057	341	817	842
ENSG00000100285	738	567	605	1164	1345	2082
ENSG00000100288	191	186	159	87	160	213
ENSG00000100290	102	102	91	84	88	139
ENSG00000100292	1500	1811	1685	1457	2692	3251
ENSG00000100294	244	350	270	193	370	419
ENSG00000100296	549	567	733	294	661	737
ENSG00000100297	1536	2421	2393	1064	2621	3092
ENSG00000100298	0	0	0	0	0	0
ENSG00000100299	458	511	578	152	303	319
ENSG00000100300	1219	1691	1583	507	1308	1327
ENSG00000100302	26	50	37	22	63	51
ENSG00000100304	893	1231	1333	650	1389	1659
ENSG00000100307	710	647	685	329	449	721
ENSG00000100311	131	146	117	36	80	93
ENSG00000100312	0	0	0	0	0	0
ENSG00000100314	7	10	11	12	13	15
ENSG00000100316	8598	9813	10094	6985	12775	14103
ENSG00000100319	443	391	641	236	760	637
ENSG00000100320	1345	1977	1671	1084	1732	2108
ENSG00000100321	810	886	827	350	545	710
ENSG00000100324	445	764	622	336	542	692
ENSG00000100325	988	985	1027	509	1108	1193
ENSG00000100330	460	438	709	213	489	449
ENSG00000100335	2480	2373	2304	1634	2226	3128
ENSG00000100336	27	84	37	9	12	8
ENSG00000100341	9	11	8	6	17	14
ENSG00000100342	5	85	0	3	40	16
ENSG00000100344	88	118	108	22	59	67
ENSG00000100345	21	15	10	15	102	24
ENSG00000100346	5	24	11	2	9	8
ENSG00000100347	606	853	728	600	1024	1268
ENSG00000100348	584	861	839	375	862	852
ENSG00000100350	130	263	235	106	319	335
ENSG00000100351	1	0	0	0	0	0
ENSG00000100353	1617	2071	2128	251	419	644
ENSG00000100354	1299	1670	1391	1177	1519	2171
ENSG00000100359	631	824	734	306	602	819
ENSG00000100360	489	482	487	303	473	507
ENSG00000100362	0	0	0	0	0	0
ENSG00000100364	747	1119	931	284	726	810
ENSG00000100365	0	0	0	0	0	0
ENSG00000100368	1	1	1	0	0	0
ENSG00000100372	309	367	357	237	291	364
ENSG00000100373	1	3	1	1	4	2
ENSG00000100376	276	276	304	174	274	327
ENSG00000100379	374	638	431	118	377	291
ENSG00000100380	3128	3443	2895	2555	3048	3521
ENSG00000100385	190	156	179	28	35	57
ENSG00000100387	329	582	374	343	908	650
ENSG00000100393	4608	5338	4995	3551	5190	6557
ENSG00000100395	834	1064	1030	459	925	1080
ENSG00000100399	8	12	24	8	19	25
ENSG00000100401	235	300	244	98	312	255
ENSG00000100403	1612	2707	2186	1271	2906	2985
ENSG00000100410	575	671	657	387	740	845
ENSG00000100412	1268	1542	2142	828	1536	2057
ENSG00000100413	961	1311	1345	530	1262	1312
ENSG00000100416	352	482	437	190	378	465
ENSG00000100417	578	537	571	193	372	420
ENSG00000100418	407	606	508	184	406	368
ENSG00000100422	1506	1783	1462	754	1192	1517
ENSG00000100425	689	1087	1055	767	1402	1800
ENSG00000100426	792	998	1165	665	1015	1398
ENSG00000100427	0	0	1	0	3	2
ENSG00000100429	162	155	164	94	161	156
ENSG00000100433	8	0	9	2	2	5
ENSG00000100439	1162	1142	1049	667	917	1191
ENSG00000100441	796	1317	1321	340	987	1082
ENSG00000100442	626	654	504	468	470	533
ENSG00000100445	478	437	460	158	215	295
ENSG00000100448	0	0	0	0	0	0
ENSG00000100450	0	0	0	0	0	0
ENSG00000100453	0	0	0	0	3	1
ENSG00000100461	1162	1333	1366	665	1000	1318
ENSG00000100462	798	1181	1024	647	1054	1377
ENSG00000100473	50	57	78	85	50	132
ENSG00000100478	74	60	51	27	45	42
ENSG00000100479	53	94	81	43	60	103
ENSG00000100483	80	108	117	63	97	114
ENSG00000100485	408	468	349	352	223	374
ENSG00000100490	41	36	28	42	43	54
ENSG00000100503	202	361	209	100	191	189
ENSG00000100504	656	617	440	267	295	378
ENSG00000100505	57	37	53	16	23	25
ENSG00000100519	617	868	662	432	610	685
ENSG00000100522	482	454	426	374	464	618
ENSG00000100523	601	582	563	367	436	525
ENSG00000100526	91	127	134	73	110	117
ENSG00000100528	875	1187	943	995	1176	1444
ENSG00000100532	205	252	180	222	229	319
ENSG00000100554	602	835	698	400	631	784
ENSG00000100557	0	0	0	0	0	1
ENSG00000100558	49	50	52	10	25	46
ENSG00000100564	122	144	146	90	136	171
ENSG00000100565	0	0	0	0	0	0
ENSG00000100567	564	953	566	554	680	809
ENSG00000100568	574	851	530	487	877	847
ENSG00000100575	147	230	131	239	255	330
ENSG00000100577	132	207	173	64	170	178
ENSG00000100578	671	667	618	606	1948	1242
ENSG00000100580	314	552	351	299	458	579
ENSG00000100583	11	5	4	2	6	15
ENSG00000100591	1710	2475	2259	1037	2376	2201
ENSG00000100592	241	184	189	177	145	211
ENSG00000100593	32	29	28	71	116	168
ENSG00000100596	53	98	114	48	49	74
ENSG00000100599	583	938	755	316	874	820
ENSG00000100600	937	1319	1198	752	1290	1722
ENSG00000100601	178	329	295	178	287	407
ENSG00000100603	16	78	59	47	38	85
ENSG00000100604	0	0	0	0	3	0
ENSG00000100605	791	812	882	334	634	771
ENSG00000100612	508	578	388	367	599	608
ENSG00000100614	748	928	761	776	1004	1310
ENSG00000100625	334	413	381	222	253	438
ENSG00000100626	64	99	75	69	89	90
ENSG00000100628	6	6	6	2	2	4
ENSG00000100629	131	122	101	93	100	139
ENSG00000100632	1078	1558	1222	956	1938	1823
ENSG00000100644	1867	3841	2130	985	1863	1824
ENSG00000100647	644	939	834	432	777	950
ENSG00000100650	1149	1642	1318	1155	2218	2187
ENSG00000100652	2	0	0	0	0	0
ENSG00000100664	3681	4111	3860	4632	5042	6233
ENSG00000100665	0	0	0	0	0	0
ENSG00000100678	17	24	30	16	20	19
ENSG00000100697	492	474	457	217	233	390
ENSG00000100711	45	36	34	34	49	95
ENSG00000100714	1375	2084	2015	986	1655	2253
ENSG00000100721	1	0	0	0	0	0
ENSG00000100722	462	652	479	329	480	553
ENSG00000100726	804	1166	1266	451	1006	1184
ENSG00000100731	1499	1918	1734	687	1000	1377
ENSG00000100739	46	170	100	11	182	104
ENSG00000100744	1022	696	586	510	390	497
ENSG00000100749	255	284	207	204	226	230
ENSG00000100764	677	979	789	423	681	772
ENSG00000100767	82	28	70	21	39	65
ENSG00000100784	119	87	74	46	37	48
ENSG00000100796	481	780	664	397	703	604
ENSG00000100802	118	139	170	81	156	159
ENSG00000100804	1554	2285	2146	941	1770	2151
ENSG00000100811	1052	1670	1377	922	2180	1925
ENSG00000100813	1715	2502	2350	1166	2827	2754
ENSG00000100814	366	396	382	213	249	381
ENSG00000100815	351	499	288	465	418	508
ENSG00000100823	1177	1724	1514	802	1699	1720
ENSG00000100836	1528	2237	2098	1323	2889	3013
ENSG00000100842	252	391	338	220	505	714
ENSG00000100852	717	866	515	730	638	755
ENSG00000100865	343	476	350	245	374	450
ENSG00000100867	4	7	8	3	4	8
ENSG00000100883	870	1034	949	941	946	1238
ENSG00000100884	0	0	2	0	0	0
ENSG00000100888	1341	2124	1983	1210	2231	2871
ENSG00000100889	766	525	782	254	275	598
ENSG00000100890	188	203	176	84	152	233
ENSG00000100897	410	376	439	182	296	402
ENSG00000100902	1123	1550	1258	727	1239	1355
ENSG00000100906	18	25	40	0	30	19
ENSG00000100908	96	139	161	68	210	187
ENSG00000100911	178	380	212	115	392	294
ENSG00000100916	101	116	100	118	119	102
ENSG00000100918	9	8	10	2	11	10
ENSG00000100926	409	627	554	357	711	771
ENSG00000100934	692	1211	970	751	926	1476
ENSG00000100938	326	334	330	131	236	283
ENSG00000100941	190	317	216	132	334	289
ENSG00000100949	98	258	117	75	145	185
ENSG00000100968	175	492	309	92	553	346
ENSG00000100979	248	368	319	155	470	367
ENSG00000100982	492	522	601	170	348	354
ENSG00000100983	456	684	662	222	485	534
ENSG00000100985	7	22	26	3	20	25
ENSG00000100987	0	0	0	0	1	0
ENSG00000100991	1568	2186	2037	921	1506	2226
ENSG00000100994	1829	2028	2232	854	1381	1946
ENSG00000100997	809	1181	1131	517	998	1151
ENSG00000101000	92	285	166	58	246	191
ENSG00000101003	88	200	124	116	162	267
ENSG00000101004	242	275	260	108	246	293
ENSG00000101017	42	144	125	48	83	127
ENSG00000101019	425	569	604	292	377	446
ENSG00000101040	303	718	445	122	313	334
ENSG00000101049	2	6	0	2	1	0
ENSG00000101052	206	265	237	140	140	203
ENSG00000101057	576	825	986	354	722	1229
ENSG00000101076	0	1	0	0	0	1
ENSG00000101079	1145	1126	1160	561	543	988
ENSG00000101082	3	5	2	1	0	1
ENSG00000101084	1189	1449	1154	910	1741	1599
ENSG00000101096	195	236	343	78	110	292
ENSG00000101098	0	0	0	0	5	0
ENSG00000101104	15	14	16	2	13	19
ENSG00000101109	1310	1331	1129	834	837	1277
ENSG00000101115	75	100	96	20	40	47
ENSG00000101126	1128	1699	1566	1207	1502	2032
ENSG00000101132	251	355	241	267	259	305
ENSG00000101134	135	193	168	138	241	332
ENSG00000101138	489	746	658	361	491	655
ENSG00000101144	68	56	72	98	133	257
ENSG00000101146	436	499	598	343	490	733
ENSG00000101150	426	713	713	379	709	690
ENSG00000101152	1328	2137	2061	647	1660	1950
ENSG00000101158	1191	1221	1209	581	773	1123
ENSG00000101160	891	1443	1433	626	1605	1723
ENSG00000101161	1472	1812	2092	870	1796	2284
ENSG00000101162	0	1	3	1	2	3
ENSG00000101166	687	811	674	612	650	856
ENSG00000101180	6	11	13	6	10	22
ENSG00000101181	99	114	114	40	123	82
ENSG00000101182	2684	3505	3214	1686	3460	3846
ENSG00000101187	594	1293	1274	357	1161	1275
ENSG00000101188	13	23	8	26	37	71
ENSG00000101189	371	650	546	281	625	639
ENSG00000101190	133	197	148	87	138	173
ENSG00000101191	684	1161	1172	497	1314	1571
ENSG00000101193	383	605	544	203	602	666
ENSG00000101194	135	243	254	113	326	367
ENSG00000101197	5	7	3	0	3	2
ENSG00000101198	0	3	0	1	1	4
ENSG00000101199	935	1449	1506	726	1716	2178
ENSG00000101200	1	0	2	0	2	2
ENSG00000101203	0	0	0	0	0	1
ENSG00000101204	2	3	6	6	18	21
ENSG00000101210	2778	2949	3526	2010	3052	4631
ENSG00000101213	1	5	3	2	2	8
ENSG00000101216	603	967	999	419	877	1236
ENSG00000101220	521	576	528	231	629	660
ENSG00000101222	4	6	3	1	3	3
ENSG00000101224	1382	2444	2093	597	1621	1604
ENSG00000101230	111	123	118	66	67	131
ENSG00000101236	1082	2073	1390	651	1120	1286
ENSG00000101246	357	568	399	214	459	524
ENSG00000101247	146	210	155	123	188	256
ENSG00000101251	1	0	0	0	0	0
ENSG00000101255	3350	2900	3887	1900	2226	3660
ENSG00000101265	122	136	108	65	94	109
ENSG00000101266	2518	2774	2541	1688	2057	3188
ENSG00000101276	0	3	0	0	0	1
ENSG00000101280	2	1	0	0	1	0
ENSG00000101282	15	34	25	10	24	45
ENSG00000101290	728	984	940	460	675	912
ENSG00000101294	3161	4310	4050	2726	5330	5993
ENSG00000101298	81	223	102	52	218	177
ENSG00000101306	3	0	0	5	6	10
ENSG00000101307	31	19	15	7	12	16
ENSG00000101310	1401	1564	1622	1213	1669	2244
ENSG00000101311	8	2	9	8	1	0
ENSG00000101323	0	0	0	0	0	0
ENSG00000101327	0	0	0	0	4	1
ENSG00000101331	2	0	2	2	2	3
ENSG00000101333	110	104	71	54	39	66
ENSG00000101335	1704	2571	2307	621	1737	1635
ENSG00000101336	0	0	0	0	0	0
ENSG00000101337	1041	1605	1618	699	1229	1604
ENSG00000101342	0	1	0	0	0	0
ENSG00000101343	19	52	23	15	40	44
ENSG00000101346	886	1328	1014	703	1032	1430
ENSG00000101347	534	1188	671	353	817	924
ENSG00000101349	0	0	0	0	0	0
ENSG00000101350	644	1173	705	426	926	988
ENSG00000101353	16	57	25	11	24	51
ENSG00000101361	1025	1483	1346	939	2006	2042
ENSG00000101363	422	646	550	306	678	592
ENSG00000101365	896	1200	1145	637	1160	1428
ENSG00000101367	2010	2042	1734	1387	1606	2112
ENSG00000101384	383	573	616	306	505	611
ENSG00000101391	330	427	364	251	407	515
ENSG00000101400	504	661	558	204	434	416
ENSG00000101405	19	12	15	13	16	25
ENSG00000101407	473	574	590	346	508	744
ENSG00000101412	691	1166	988	453	1288	1285
ENSG00000101413	507	690	616	321	550	756
ENSG00000101417	107	131	122	48	72	118
ENSG00000101421	1155	1779	1366	765	2318	1836
ENSG00000101425	0	0	0	0	0	0
ENSG00000101435	0	0	0	0	0	0
ENSG00000101438	0	0	1	0	3	4
ENSG00000101439	2721	4202	3337	906	2657	2139
ENSG00000101440	0	0	0	0	2	0
ENSG00000101442	191	189	265	148	165	232
ENSG00000101443	26	28	21	20	42	66
ENSG00000101444	1662	2071	2264	969	1623	2418
ENSG00000101445	20	33	23	18	16	37
ENSG00000101446	0	0	0	0	0	0
ENSG00000101447	161	292	288	110	279	368
ENSG00000101448	0	1	0	0	0	0
ENSG00000101452	289	336	250	158	203	331
ENSG00000101457	276	390	409	192	487	486
ENSG00000101460	755	433	606	222	303	368
ENSG00000101463	1	1	1	0	1	3
ENSG00000101464	17	9	8	1	2	14
ENSG00000101470	5	9	11	3	21	13
ENSG00000101473	244	310	338	122	237	274
ENSG00000101474	525	892	878	473	948	1075
ENSG00000101489	12	7	7	3	20	9
ENSG00000101493	980	1178	1282	573	1145	1467
ENSG00000101542	2	2	6	7	1	9
ENSG00000101544	826	907	1178	508	722	1085
ENSG00000101546	181	201	171	101	176	196
ENSG00000101557	872	1107	914	891	899	1176
ENSG00000101558	1067	1414	1292	659	1226	1316
ENSG00000101574	358	270	331	187	171	259
ENSG00000101577	700	1133	954	530	644	1163
ENSG00000101596	103	164	142	82	25	71
ENSG00000101605	13	6	2	4	1	3
ENSG00000101608	2537	2361	2408	880	1336	1680
ENSG00000101624	135	176	157	132	132	213
ENSG00000101638	17	3	28	10	1	25
ENSG00000101639	354	463	358	298	247	479
ENSG00000101654	170	107	96	125	161	105
ENSG00000101665	465	604	490	329	643	585
ENSG00000101670	445	401	271	250	346	281
ENSG00000101680	241	443	338	99	246	212
ENSG00000101695	133	125	91	62	32	83
ENSG00000101745	329	428	322	325	335	385
ENSG00000101746	0	1	3	3	2	0
ENSG00000101751	79	102	68	52	70	62
ENSG00000101752	187	251	252	143	328	316
ENSG00000101773	639	552	375	375	280	406
ENSG00000101782	514	688	592	535	743	959
ENSG00000101811	38	47	84	58	120	165
ENSG00000101812	2	4	3	2	2	2
ENSG00000101825	103	570	240	13	88	40
ENSG00000101842	0	4	0	0	0	0
ENSG00000101843	132	279	132	126	228	214
ENSG00000101844	149	186	147	98	122	195
ENSG00000101846	3	3	0	0	0	10
ENSG00000101849	1220	1374	1196	429	723	883
ENSG00000101850	5	1	3	4	4	8
ENSG00000101856	708	1851	898	882	1746	1549
ENSG00000101868	0	9	10	0	15	46
ENSG00000101871	244	281	264	121	265	299
ENSG00000101882	205	248	165	127	212	216
ENSG00000101883	0	0	0	0	0	0
ENSG00000101888	14	29	20	21	30	30
ENSG00000101890	0	0	0	1	0	0
ENSG00000101892	2	0	1	0	2	0
ENSG00000101898	2	5	5	7	1	6
ENSG00000101901	202	186	198	129	163	200
ENSG00000101911	22	42	51	15	58	84
ENSG00000101916	0	0	0	0	0	0
ENSG00000101928	189	294	212	166	217	289
ENSG00000101935	218	292	250	180	231	345
ENSG00000101938	52	153	74	15	72	69
ENSG00000101940	388	624	512	130	528	473
ENSG00000101945	29	8	0	6	0	2
ENSG00000101951	0	0	0	0	0	0
ENSG00000101955	117	346	187	54	205	155
ENSG00000101958	0	1	0	0	0	0
ENSG00000101966	114	30	142	101	27	74
ENSG00000101972	496	723	491	450	536	544
ENSG00000101974	171	268	194	129	198	210
ENSG00000101977	0	0	0	0	1	0
ENSG00000101981	0	0	0	0	0	0
ENSG00000101986	278	556	434	212	607	579
ENSG00000101997	383	502	495	190	435	626
ENSG00000102001	1	2	1	1	3	2
ENSG00000102003	10	10	17	3	4	4
ENSG00000102007	1572	1766	1384	996	1666	1734
ENSG00000102010	0	0	0	0	0	0
ENSG00000102021	0	0	0	0	0	0
ENSG00000102024	178	388	205	113	295	265
ENSG00000102030	567	903	838	397	1126	1012
ENSG00000102032	76	130	120	64	201	196
ENSG00000102034	103	399	300	175	430	343
ENSG00000102038	186	393	272	215	286	268
ENSG00000102043	19	12	23	15	13	15
ENSG00000102048	0	4	1	1	2	0
ENSG00000102053	10	9	22	3	12	11
ENSG00000102054	279	484	417	179	426	457
ENSG00000102055	0	0	0	0	0	0
ENSG00000102057	28	37	15	8	33	16
ENSG00000102076	0	0	0	0	0	0
ENSG00000102078	110	165	122	113	125	182
ENSG00000102081	123	395	309	189	257	200
ENSG00000102096	248	294	288	181	255	373
ENSG00000102098	154	157	158	154	108	223
ENSG00000102100	710	833	771	398	756	1079
ENSG00000102103	306	398	337	319	723	493
ENSG00000102104	0	0	0	0	2	0
ENSG00000102109	199	167	337	144	286	320
ENSG00000102119	871	920	871	500	1143	1128
ENSG00000102125	208	276	236	135	339	413
ENSG00000102128	0	3	1	0	0	0
ENSG00000102144	4840	5255	4763	2370	3534	5147
ENSG00000102145	0	0	0	0	0	0
ENSG00000102158	286	460	310	380	343	444
ENSG00000102172	780	739	577	464	653	779
ENSG00000102174	6	6	1	0	5	5
ENSG00000102178	535	616	541	346	622	683
ENSG00000102181	440	839	786	308	738	780
ENSG00000102189	281	377	280	209	275	284
ENSG00000102195	1	0	0	0	0	1
ENSG00000102218	168	293	194	139	207	268
ENSG00000102221	149	180	160	150	191	272
ENSG00000102225	2148	2574	2364	942	2517	2580
ENSG00000102226	1254	1473	1733	554	1333	1647
ENSG00000102230	16	27	24	2	12	14
ENSG00000102239	0	0	0	0	0	0
ENSG00000102241	571	627	454	445	535	597
ENSG00000102243	0	0	0	0	0	0
ENSG00000102245	0	0	1	0	0	0
ENSG00000102265	9112	21484	15506	4339	19349	13831
ENSG00000102271	1	0	0	0	0	1
ENSG00000102287	53	25	47	4	9	10
ENSG00000102290	0	2	0	1	0	0
ENSG00000102302	613	898	784	478	1171	1128
ENSG00000102309	113	178	157	104	296	192
ENSG00000102312	109	125	110	48	97	100
ENSG00000102313	0	0	0	0	0	0
ENSG00000102316	1263	1402	1440	823	1275	1649
ENSG00000102317	1135	1265	1466	609	745	962
ENSG00000102349	107	117	74	66	105	97
ENSG00000102359	68	237	129	15	220	135
ENSG00000102362	58	115	55	45	67	77
ENSG00000102383	4	4	5	4	2	4
ENSG00000102384	60	74	72	46	60	96
ENSG00000102385	1	3	8	0	5	1
ENSG00000102387	5	7	5	9	7	12
ENSG00000102390	129	318	193	144	294	284
ENSG00000102393	41	43	72	28	65	40
ENSG00000102401	630	848	684	793	888	1085
ENSG00000102409	536	454	394	245	326	311
ENSG00000102445	18	25	13	11	2	4
ENSG00000102452	38	19	17	15	17	20
ENSG00000102466	8	3	5	0	3	0
ENSG00000102468	0	0	0	0	0	0
ENSG00000102471	543	714	606	520	577	754
ENSG00000102524	11	45	22	1	22	14
ENSG00000102531	1492	1953	1484	814	1012	1423
ENSG00000102539	2	18	9	14	26	43
ENSG00000102543	76	89	62	55	109	84
ENSG00000102547	111	226	132	144	183	230
ENSG00000102554	453	444	500	257	291	452
ENSG00000102572	1206	1786	1348	893	1271	1637
ENSG00000102575	49	108	54	18	59	48
ENSG00000102580	1381	1992	1566	2056	1807	2435
ENSG00000102595	200	216	193	165	143	239
ENSG00000102606	1214	1574	1395	861	1267	1688
ENSG00000102678	24	13	7	30	23	20
ENSG00000102699	500	744	501	361	394	585
ENSG00000102710	531	651	503	521	578	885
ENSG00000102738	144	174	105	85	133	164
ENSG00000102743	67	93	70	34	57	72
ENSG00000102753	609	830	617	561	537	851
ENSG00000102755	246	351	302	152	180	226
ENSG00000102760	176	149	181	54	100	110
ENSG00000102763	183	190	152	109	126	198
ENSG00000102780	453	484	475	356	310	586
ENSG00000102781	324	557	436	316	446	498
ENSG00000102786	425	646	441	423	590	729
ENSG00000102794	3	0	6	0	1	0
ENSG00000102796	38	41	33	18	29	29
ENSG00000102802	124	610	237	27	226	148
ENSG00000102804	927	1472	1046	881	1333	1482
ENSG00000102805	139	77	96	111	86	153
ENSG00000102837	1	0	0	0	1	0
ENSG00000102854	1	0	0	0	0	1
ENSG00000102858	988	1784	1520	647	1856	1946
ENSG00000102870	426	975	547	410	1194	1138
ENSG00000102871	261	404	334	174	431	386
ENSG00000102878	44	36	46	18	58	46
ENSG00000102879	10	19	11	1	28	6
ENSG00000102882	1073	1237	1214	314	915	822
ENSG00000102886	9	4	10	3	4	7
ENSG00000102890	13	8	16	6	18	22
ENSG00000102891	0	1	0	0	0	0
ENSG00000102893	628	680	433	345	308	455
ENSG00000102897	372	377	313	246	257	327
ENSG00000102898	1306	1583	1357	782	1376	1431
ENSG00000102900	781	1107	983	592	914	1310
ENSG00000102901	517	557	640	327	613	744
ENSG00000102904	15	7	14	1	14	16
ENSG00000102908	1295	2276	1598	954	1428	1692
ENSG00000102910	539	1035	692	476	673	919
ENSG00000102921	515	848	570	410	675	806
ENSG00000102924	19	11	17	23	26	15
ENSG00000102931	118	221	133	140	240	253
ENSG00000102934	456262	427042	497600	293054	977701	811655
ENSG00000102935	49	52	37	18	50	94
ENSG00000102962	4	5	5	2	2	1
ENSG00000102967	88	90	106	58	166	158
ENSG00000102970	0	0	0	0	0	0
ENSG00000102974	688	824	782	527	775	937
ENSG00000102977	496	625	663	207	535	645
ENSG00000102978	1134	1371	1171	826	1140	1591
ENSG00000102981	11	0	0	0	29	27
ENSG00000102984	107	123	146	56	108	153
