Geneid,LT34,LT35,LT36,LT46,LT47,LT47
ENSG00000280477.1,0,0,0,0,0,0
ENSG00000280531.1,0,0,0,0,0,0
ENSG00000281509.1,0,0,0,0,0,0
ENSG00000281252.1,0,0,0,0,0,0
ENSG00000281175.1,0,0,0,0,0,0
ENSG00000281616.1,0,0,0,0,0,0
ENSG00000281084.1,0,0,0,0,0,0
ENSG00000281911.1,0,0,0,0,0,0
ENSG00000280895.2,0,0,0,0,0,0
ENSG00000281878.1,0,0,0,0,0,0
ENSG00000281865.1,0,0,0,0,0,0
ENSG00000282162.1,0,0,0,0,0,0
ENSG00000281934.1,0,0,0,0,0,0
ENSG00000282116.1,0,0,0,0,0,0
ENSG00000282175.1,0,0,0,0,0,0
ENSG00000282817.1,0,0,0,0,0,0
ENSG00000282584.1,0,0,0,0,0,0
ENSG00000282663.1,0,0,0,0,0,0
ENSG00000279195.2,0,0,0,0,0,0
ENSG00000282338.1,0,0,0,0,0,0
ENSG00000282549.1,0,0,0,0,0,0
ENSG00000282119.1,0,0,0,0,0,0
ENSG00000282792.1,0,0,0,0,0,0
ENSG00000282791.1,0,0,0,0,0,0
ENSG00000281987.1,0,0,0,0,0,0
ENSG00000282437.1,0,0,0,0,0,0
ENSG00000282566.1,0,0,0,0,0,0
ENSG00000282559.1,0,0,0,0,0,0
ENSG00000282258.1,0,0,0,0,0,0
ENSG00000282562.1,0,0,0,0,0,0
ENSG00000282530.1,0,0,0,0,0,0
ENSG00000282468.1,0,0,0,0,0,0
ENSG00000282341.1,0,0,0,0,0,0
ENSG00000282095.1,0,0,0,0,0,0
ENSG00000282298.1,0,0,0,0,0,0
ENSG00000282741.1,0,0,0,0,0,0
ENSG00000282212.1,0,0,0,0,0,0
ENSG00000282289.1,0,0,0,0,0,0
ENSG00000282424.1,0,0,0,0,0,0
ENSG00000282216.1,0,0,0,0,0,0
ENSG00000282288.1,0,0,0,0,0,0
ENSG00000282583.1,0,0,0,0,0,0
ENSG00000282125.1,0,0,0,0,0,0
ENSG00000282172.1,0,0,0,0,0,0
ENSG00000282050.1,0,0,0,0,0,0
ENSG00000282699.1,0,0,0,0,0,0
ENSG00000282448.1,0,0,0,0,0,0
ENSG00000282801.1,0,0,0,0,0,0
ENSG00000282163.1,0,0,0,0,0,0
ENSG00000282310.1,0,0,0,0,0,0
ENSG00000282158.1,0,0,0,0,0,0
ENSG00000282758.1,0,0,0,0,0,0
ENSG00000282248.1,0,0,0,0,0,0
ENSG00000282784.1,0,0,0,0,0,0
ENSG00000282694.1,0,0,0,0,0,0
ENSG00000282603.1,0,0,0,0,0,0
ENSG00000282251.1,0,0,0,0,0,0
ENSG00000282447.1,0,0,0,0,0,0
ENSG00000282282.1,0,0,0,0,0,0
ENSG00000281978.1,0,0,0,0,0,0
ENSG00000282200.1,0,0,0,0,0,0
ENSG00000282244.1,0,0,0,0,0,0
ENSG00000282402.1,0,0,0,0,0,0
ENSG00000282210.1,0,0,0,0,0,0
ENSG00000282762.1,0,0,0,0,0,0
ENSG00000282093.1,0,0,0,0,0,0
ENSG00000282671.1,0,0,0,0,0,0
ENSG00000282062.1,0,0,0,0,0,0
ENSG00000282622.1,0,0,0,0,0,0
ENSG00000282000.1,0,0,0,0,0,0
ENSG00000282666.1,0,0,0,0,0,0
ENSG00000282025.1,0,0,0,0,0,0
ENSG00000282635.1,0,0,0,0,0,0
ENSG00000281933.1,0,0,0,0,0,0
ENSG00000282743.1,0,0,0,0,0,0
ENSG00000282571.1,0,0,0,0,0,0
ENSG00000282811.1,0,0,0,0,0,0
ENSG00000282149.1,0,0,0,0,0,0
ENSG00000282157.1,0,0,0,0,0,0
ENSG00000282646.1,0,0,0,0,0,0
ENSG00000282394.1,0,0,0,0,0,0
ENSG00000282387.1,0,0,0,0,0,0
ENSG00000282120.1,0,0,0,0,0,0
ENSG00000282182.1,0,0,0,0,0,0
ENSG00000282739.1,0,0,0,0,0,0
ENSG00000282510.1,0,0,0,0,0,0
ENSG00000282585.1,0,0,0,0,0,0
ENSG00000282296.1,0,0,0,0,0,0
ENSG00000282467.1,0,0,0,0,0,0
ENSG00000282193.1,0,0,0,0,0,0
ENSG00000282362.1,0,0,0,0,0,0
ENSG00000282654.1,0,0,0,0,0,0
ENSG00000282517.1,0,0,0,0,0,0
ENSG00000282324.1,0,0,0,0,0,0
ENSG00000282509.1,0,0,0,0,0,0
ENSG00000282767.1,0,0,0,0,0,0
ENSG00000282328.1,0,0,0,0,0,0
ENSG00000282187.1,0,0,0,0,0,0
ENSG00000282400.1,0,0,0,0,0,0
ENSG00000282316.1,0,0,0,0,0,0
ENSG00000282096.1,0,0,0,0,0,0
ENSG00000282249.1,0,0,0,0,0,0
ENSG00000282009.1,0,0,0,0,0,0
ENSG00000282722.1,0,0,0,0,0,0
ENSG00000282729.1,0,0,0,0,0,0
ENSG00000282088.1,0,0,0,0,0,0
ENSG00000282442.1,0,0,0,0,0,0
ENSG00000282276.1,0,0,0,0,0,0
ENSG00000282554.1,0,0,0,0,0,0
ENSG00000282670.1,0,0,0,0,0,0
ENSG00000282140.1,0,0,0,0,0,0
ENSG00000282275.1,0,0,0,0,0,0
ENSG00000282207.1,0,0,0,0,0,0
ENSG00000282689.1,0,0,0,0,0,0
ENSG00000282177.1,0,0,0,0,0,0
ENSG00000282701.1,0,0,0,0,0,0
ENSG00000282773.1,0,0,0,0,0,0
ENSG00000282582.1,0,0,0,0,0,0
ENSG00000282547.1,0,0,0,0,0,0
ENSG00000281960.1,0,0,0,0,0,0
ENSG00000282109.1,0,0,0,0,0,0
ENSG00000282068.1,0,0,0,0,0,0
ENSG00000282629.1,0,0,0,0,0,0
ENSG00000282369.1,0,0,0,0,0,0
ENSG00000282168.1,0,0,0,0,0,0
ENSG00000281931.1,0,0,0,0,0,0
ENSG00000282081.1,0,0,0,0,0,0
ENSG00000282555.1,0,0,0,0,0,0
ENSG00000282046.1,0,0,0,0,0,0
ENSG00000282410.1,0,0,0,0,0,0
ENSG00000223972.5,0,0,0,0,0,0
ENSG00000227232.5,4,3,7,3,4,8
ENSG00000278267.1,0,0,0,0,0,0
ENSG00000243485.3,0,0,0,0,0,1
ENSG00000274890.1,0,0,0,0,0,0
ENSG00000237613.2,0,0,0,0,0,0
ENSG00000268020.3,0,0,0,0,0,0
ENSG00000240361.1,0,0,0,0,0,0
ENSG00000186092.4,0,0,0,0,0,0
ENSG00000238009.6,8,10,8,2,8,5
ENSG00000239945.1,0,0,0,0,0,0
ENSG00000233750.3,18,22,27,6,30,32
ENSG00000268903.1,0,4,3,0,2,2
ENSG00000269981.1,1,1,0,0,0,1
ENSG00000239906.1,0,0,0,0,0,0
ENSG00000241860.6,3,4,5,0,1,2
ENSG00000222623.1,0,0,0,0,0,0
ENSG00000241599.1,0,0,0,0,0,0
ENSG00000279928.1,0,0,0,0,0,0
ENSG00000279457.3,37,49,45,22,51,62
ENSG00000273874.1,0,0,0,0,0,0
ENSG00000275135.1,0,0,0,0,0,0
ENSG00000228463.8,5,8,12,5,5,5
ENSG00000241670.3,0,0,0,0,0,0
ENSG00000236679.2,0,0,0,0,0,0
ENSG00000236743.1,0,0,0,0,0,0
ENSG00000236601.1,0,0,0,0,0,0
ENSG00000237094.11,6,4,1,1,4,1
ENSG00000269732.1,0,0,0,0,0,0
ENSG00000278566.1,0,0,0,0,0,0
ENSG00000224813.2,0,0,0,0,0,0
ENSG00000233653.3,0,0,0,0,1,1
ENSG00000250575.1,0,2,0,0,0,0
ENSG00000278757.1,0,0,0,0,0,0
ENSG00000231709.1,0,0,0,0,0,0
ENSG00000235146.2,0,0,0,0,0,0
ENSG00000239664.2,0,0,0,0,0,0
ENSG00000230021.7,0,0,0,1,1,0
ENSG00000223659.1,0,0,0,0,0,0
ENSG00000225972.1,159,211,246,170,303,195
ENSG00000225630.1,272,300,372,216,416,517
ENSG00000276171.1,85,91,40,53,64,33
ENSG00000237973.1,1064,1120,1926,677,739,1325
ENSG00000278791.1,29,27,57,19,19,31
ENSG00000229344.1,147,181,228,91,228,214
ENSG00000240409.1,3,2,4,0,1,5
ENSG00000248527.1,1865,2094,3212,1131,2482,2794
ENSG00000198744.5,212,236,356,215,354,312
ENSG00000268663.1,0,0,0,0,0,0
ENSG00000273547.1,0,0,0,0,0,0
ENSG00000229376.3,0,1,1,0,0,0
ENSG00000224956.5,0,3,3,0,0,0
ENSG00000235373.1,5,1,1,0,0,2
ENSG00000223181.1,0,0,0,0,0,0
ENSG00000240618.1,0,0,0,0,0,0
ENSG00000229905.1,0,0,0,0,0,0
ENSG00000228327.2,10,17,20,7,18,14
ENSG00000237491.8,5,6,5,2,4,0
ENSG00000230092.7,3,0,4,2,2,6
ENSG00000177757.2,3,2,1,0,1,0
ENSG00000228794.8,239,308,248,143,342,369
ENSG00000225880.5,1,3,6,0,1,8
ENSG00000230368.2,1,0,1,0,0,0
ENSG00000234711.1,0,1,0,0,0,0
ENSG00000272438.1,4,0,1,2,3,2
ENSG00000230699.2,6,2,3,5,5,10
ENSG00000241180.1,0,0,0,0,0,0
ENSG00000223764.2,7,17,8,8,20,17
ENSG00000187634.10,203,259,221,208,317,433
ENSG00000188976.10,1807,2259,2339,1286,2684,3325
ENSG00000187961.13,146,208,179,103,219,272
ENSG00000277294.1,0,0,0,0,0,0
ENSG00000187583.10,10,57,30,3,26,17
ENSG00000187642.9,7,13,3,0,4,11
ENSG00000272512.1,3,7,4,6,10,25
ENSG00000188290.10,353,511,385,310,678,811
ENSG00000187608.8,1097,4678,1600,180,3954,1090
ENSG00000231702.2,0,0,0,1,2,0
ENSG00000224969.1,0,1,0,1,0,0
ENSG00000188157.13,1701,2945,2735,1141,2511,3203
ENSG00000242590.1,0,0,0,0,0,0
ENSG00000217801.9,69,86,68,44,100,93
ENSG00000273443.1,6,6,5,2,2,5
ENSG00000237330.2,16,11,11,13,22,29
ENSG00000131591.17,123,267,239,98,306,327
ENSG00000223823.1,0,0,0,0,0,0
ENSG00000207730.2,0,0,0,0,0,0
ENSG00000207607.2,0,0,0,0,0,0
ENSG00000198976.1,0,0,0,0,0,0
ENSG00000272141.1,0,0,0,0,0,0
ENSG00000205231.1,0,2,0,0,1,0
ENSG00000162571.13,0,1,0,0,1,1
ENSG00000186891.13,75,86,82,32,119,146
ENSG00000186827.10,0,2,0,0,1,2
ENSG00000078808.16,2483,3987,3854,1794,4856,4308
ENSG00000176022.4,260,572,497,358,816,920
ENSG00000184163.3,6,8,18,7,23,19
ENSG00000260179.1,0,2,1,2,1,1
ENSG00000160087.20,855,1158,1157,975,1742,1996
ENSG00000230415.1,2,1,0,1,3,1
ENSG00000162572.19,29,33,50,6,19,18
ENSG00000131584.18,515,743,691,335,833,768
ENSG00000278073.1,0,0,0,0,0,0
ENSG00000169972.11,294,341,335,164,278,420
ENSG00000127054.18,979,1229,1249,643,1489,1814
ENSG00000274153.1,0,0,0,0,0,0
ENSG00000240731.1,9,7,4,5,6,10
ENSG00000224051.6,645,890,800,394,1064,1062
ENSG00000169962.4,5,8,6,3,16,21
ENSG00000107404.17,1484,1860,1736,936,1939,2043
ENSG00000275884.1,0,0,0,0,0,0
ENSG00000162576.16,1071,2654,1545,595,3222,1886
ENSG00000175756.13,1142,1648,1577,818,2124,2051
ENSG00000223663.2,1,0,0,0,0,1
ENSG00000221978.11,700,624,596,304,492,675
ENSG00000224870.6,192,292,242,102,272,301
ENSG00000242485.5,543,811,720,380,869,825
ENSG00000264293.2,0,0,0,0,0,0
ENSG00000272455.1,21,9,10,6,11,10
ENSG00000235098.8,26,23,27,12,27,30
ENSG00000225905.1,3,0,4,0,0,2
ENSG00000205116.3,0,0,0,0,0,0
ENSG00000225285.1,0,0,0,0,0,1
ENSG00000179403.11,199,324,261,124,215,296
ENSG00000215915.9,11,7,8,7,6,9
ENSG00000160072.19,622,836,971,504,954,1221
ENSG00000197785.13,548,858,926,405,1049,1295
ENSG00000205090.8,32,33,37,19,42,50
ENSG00000160075.11,615,1024,745,529,1103,1125
ENSG00000215014.4,28,48,39,30,41,47
ENSG00000279244.1,0,0,0,0,0,0
ENSG00000274481.1,0,0,0,0,0,0
ENSG00000280747.1,0,0,0,0,0,0
ENSG00000228594.3,177,328,245,149,431,483
ENSG00000272106.1,21,49,39,32,78,66
ENSG00000197530.12,689,806,851,579,1260,1236
ENSG00000189409.12,13,6,7,5,8,19
ENSG00000248333.7,384,537,547,227,598,719
ENSG00000272004.1,41,58,59,26,47,58
ENSG00000189339.11,599,933,783,417,796,976
ENSG00000269737.1,1,1,3,0,1,5
ENSG00000269227.1,0,0,0,0,0,0
ENSG00000215914.4,1,0,0,0,0,0
ENSG00000008128.22,49,83,94,50,182,145
ENSG00000268575.1,24,25,16,14,23,26
ENSG00000227775.3,39,33,28,10,20,30
ENSG00000215790.6,43,49,39,16,29,44
ENSG00000008130.15,770,1364,1157,560,1283,1503
ENSG00000078369.17,2539,4775,3792,2126,5537,5422
ENSG00000231050.1,6,13,7,1,6,9
ENSG00000169885.9,0,0,0,0,0,0
ENSG00000178821.12,12,27,24,10,16,33
ENSG00000142609.17,4,4,2,0,0,2
ENSG00000233542.1,0,0,0,0,0,0
ENSG00000187730.7,0,1,1,0,4,3
ENSG00000226969.1,0,0,0,0,0,0
ENSG00000067606.15,270,294,381,213,324,514
ENSG00000271806.1,18,17,19,10,20,37
ENSG00000182873.5,6,1,6,1,11,7
ENSG00000162585.16,490,707,622,268,672,726
ENSG00000234396.3,0,0,0,0,0,1
ENSG00000277082.1,0,0,0,0,0,0
ENSG00000157933.9,1109,2124,1932,864,2049,2396
ENSG00000116151.13,72,94,61,43,95,144
ENSG00000272161.1,0,0,0,0,0,0
ENSG00000269896.2,7,4,9,5,23,8
ENSG00000272420.1,0,1,0,0,0,0
ENSG00000157916.18,1719,2191,1933,1498,2435,2826
ENSG00000157911.9,431,682,623,296,640,718
ENSG00000149527.17,4,5,7,5,17,34
ENSG00000224387.1,0,0,0,0,0,0
ENSG00000229393.1,0,0,0,0,0,0
ENSG00000157881.13,401,636,706,260,452,620
ENSG00000197921.5,3,5,5,11,19,21
ENSG00000272449.1,8,8,4,1,3,8
ENSG00000238164.6,28,93,53,7,60,40
ENSG00000157873.17,95,311,182,32,192,129
ENSG00000225931.3,0,0,0,0,0,0
ENSG00000228037.1,0,0,0,0,0,0
ENSG00000157870.14,537,905,782,350,875,853
ENSG00000142606.15,104,161,138,58,143,142
ENSG00000237058.1,0,0,0,0,0,0
ENSG00000215912.10,7,3,5,3,2,1
ENSG00000233234.1,0,0,0,0,0,0
ENSG00000231630.1,0,0,0,0,0,0
ENSG00000169717.6,0,0,0,0,0,0
ENSG00000177133.10,3,4,5,5,7,14
ENSG00000142611.16,21,23,13,12,22,54
ENSG00000226286.1,0,0,0,0,0,0
ENSG00000279839.1,0,0,1,0,0,0
ENSG00000272235.1,2,4,6,0,4,2
ENSG00000130762.14,186,154,225,98,167,287
ENSG00000272088.1,3,2,1,2,1,0
ENSG00000162591.15,99,153,118,34,78,90
ENSG00000207776.1,0,0,0,0,0,0
ENSG00000238260.1,4,0,0,1,2,1
ENSG00000158109.14,658,978,825,500,909,1118
ENSG00000116213.15,362,427,488,205,339,479
ENSG00000078900.14,16,13,11,27,27,54
ENSG00000227589.1,0,0,0,0,0,0
ENSG00000235131.1,0,0,0,0,0,0
ENSG00000227372.10,326,401,396,141,349,417
ENSG00000276189.1,0,1,1,0,0,0
ENSG00000162592.8,1,0,0,0,0,0
ENSG00000235169.7,15,26,16,8,39,32
ENSG00000130764.9,539,1058,874,700,1282,1614
ENSG00000266075.2,0,1,0,0,0,0
ENSG00000272153.1,33,87,90,42,62,89
ENSG00000116198.12,611,796,678,460,749,939
ENSG00000169598.15,137,145,192,62,137,176
ENSG00000198912.10,289,382,372,216,330,487
ENSG00000236423.5,18,13,14,7,14,15
ENSG00000233304.5,0,0,0,0,0,0
ENSG00000226374.1,0,0,0,0,0,0
ENSG00000229280.1,0,0,0,0,0,0
ENSG00000235054.2,0,0,0,0,0,0
ENSG00000227169.2,0,0,0,0,0,0
ENSG00000232596.1,0,0,0,0,0,0
ENSG00000196581.10,20,40,34,27,51,81
ENSG00000277731.1,0,0,0,0,0,0
ENSG00000231510.1,0,0,0,0,0,0
ENSG00000260972.1,0,0,0,0,0,0
ENSG00000264341.1,0,0,0,0,0,0
ENSG00000236948.1,0,0,0,0,0,0
ENSG00000216045.2,0,0,0,0,0,0
ENSG00000264101.1,0,0,0,0,0,0
ENSG00000131697.17,168,284,256,100,269,321
ENSG00000266687.1,0,0,0,0,0,0
ENSG00000069424.14,144,147,148,100,166,239
ENSG00000116254.17,39,41,34,76,106,194
ENSG00000116251.9,1165,1444,1200,1129,2136,2122
ENSG00000226944.1,3,2,3,3,3,7
ENSG00000158286.12,39,70,46,26,27,65
ENSG00000116237.15,1147,1568,1232,753,979,1416
ENSG00000225077.2,12,7,11,3,7,11
ENSG00000173673.7,0,0,2,0,1,0
ENSG00000158292.6,458,675,563,352,762,963
ENSG00000097021.19,1308,1687,1714,752,1558,1840
ENSG00000271746.1,30,39,38,21,57,48
ENSG00000069812.11,30,58,37,40,98,102
ENSG00000187017.14,25,11,19,54,57,92
ENSG00000265392.1,0,0,0,0,0,0
ENSG00000231868.1,0,1,2,0,1,2
ENSG00000215788.9,5,8,11,10,9,17
ENSG00000171680.20,159,273,275,82,158,241
ENSG00000162408.10,479,739,723,590,616,1220
ENSG00000253022.1,0,0,0,0,0,0
ENSG00000229519.2,0,0,0,1,0,0
ENSG00000173662.19,1,5,2,1,4,5
ENSG00000204859.11,178,217,232,111,243,255
ENSG00000162413.16,1748,2216,2480,1089,1971,2692
ENSG00000116273.5,402,693,604,322,699,806
ENSG00000041988.15,567,772,808,342,716,929
ENSG00000007923.15,1069,1567,1541,859,1700,1991
ENSG00000228750.5,0,0,0,0,0,0
ENSG00000237436.1,4,4,2,6,2,11
ENSG00000171735.18,388,409,380,315,375,480
ENSG00000227950.1,0,0,0,0,0,0
ENSG00000237365.1,0,0,1,0,0,0
ENSG00000207056.1,0,0,0,0,0,0
ENSG00000280801.1,0,0,0,0,0,0
ENSG00000237402.1,1,0,0,0,0,0
ENSG00000237728.2,0,0,0,0,0,0
ENSG00000225126.1,0,0,0,0,0,0
ENSG00000270171.1,0,0,0,0,0,0
ENSG00000270035.1,0,0,0,0,0,0
ENSG00000269978.1,1,0,0,0,0,0
ENSG00000049245.12,2361,2101,1862,1149,1188,1657
ENSG00000269925.1,5,2,0,1,0,0
ENSG00000049246.14,148,204,194,74,152,182
ENSG00000236266.1,15,19,16,7,16,20
ENSG00000049247.13,14,19,10,3,8,16
ENSG00000049249.8,8,4,10,3,1,4
ENSG00000270330.1,0,0,0,0,0,0
ENSG00000116288.12,1811,2119,1721,973,1875,1914
ENSG00000200344.1,0,2,0,0,0,0
ENSG00000116285.12,1507,1040,1161,465,462,748
ENSG00000238290.1,1,0,0,0,1,0
ENSG00000232848.1,0,0,0,1,0,0
ENSG00000229305.1,0,0,0,0,0,0
ENSG00000200975.1,0,0,0,0,0,0
ENSG00000227634.1,0,0,0,0,0,0
ENSG00000233645.1,0,0,0,0,0,0
ENSG00000251977.1,0,0,0,0,0,0
ENSG00000162426.14,66,66,53,52,79,121
ENSG00000252254.1,0,0,0,0,0,0
ENSG00000142599.17,1217,1844,1711,616,1859,1844
ENSG00000232912.5,0,2,0,0,0,0
ENSG00000221083.1,0,0,0,0,0,0
ENSG00000270282.1,0,0,0,0,0,0
ENSG00000280851.1,0,0,0,0,0,0
ENSG00000234619.1,0,0,1,1,0,0
ENSG00000224315.2,0,0,0,0,0,0
ENSG00000222511.2,0,0,0,0,0,0
ENSG00000226545.1,0,0,0,0,0,0
ENSG00000228423.2,0,0,0,0,0,0
ENSG00000229716.2,0,0,0,0,0,0
